"Record ID","Company name","Company owner","City","Country","Has Newsletter?","Website URL","LinkedIn Company Page"
"2969785735","Lagardère News","Guillaume Filippi","Paris","France","","http://www.lagardere-active.com","https://www.linkedin.com/company/lagardere"
"2969785734","Radio Sudamericana","Sander Lammers","Corrientes","Argentina","No","http://www.radiosudamericana.com",""
"2969785737","WATN-TV","Harry Martin","Memphis","United States","","http://www.localmemphis.com","https://www.linkedin.com/company/standardgeneralnyc"
"2969785741","Front Office Sports","Sander Lammers","Miami","United States","","http://www.frontofficesports.com","https://www.linkedin.com/company/front-office-sports"
"2969785740","La Libre Belgique","Guillaume Filippi","Bruxelles","Belgium","Yes","http://www.lalibre.be",""
"2969785745","Razões Para Acreditar","Rory Hunter","","Brazil","Yes","http://www.razoesparaacreditar.com","https://www.linkedin.com/company/raz%C3%B5es-para-acreditar"
"2969785751","Radio France","Guillaume Filippi","Paris","France","Yes","http://www.radiofrance.com","https://www.linkedin.com/company/radio-france"
"2969785750","Gold Coast Weather","Christian Jørgensen","Southport","Australia","","http://www.mygc.com.au","https://www.linkedin.com/company/1029-hot-tomato-and-mygc"
"2969785755","Info Dimanche","Christian Jørgensen","Rivière-du-Loup","Canada","","http://www.infodimanche.com","https://www.linkedin.com/company/infodim"
"2969785759","Upsocl","Diego Neyra Lopez","Santiago","Chile","","http://www.upsocl.com","https://www.linkedin.com/company/upsocl-com"
"2969785758","America's Test Kitchen","Christian Jørgensen","Brookline","United States","","http://www.americastestkitchen.com","https://www.linkedin.com/company/578676"
"2969785761","Bay Area News","Harry Martin","San Francisco","United States","","http://www.nbcbayarea.com","https://www.linkedin.com/company/san-jose-mercury-news"
"2969785767","The Phuket News","Rory Hunter","Tambon Kathu","Thailand","Yes","http://www.thephuketnews.com","https://www.linkedin.com/company/the-phuketnews"
"2969785766","Cívico","Sander Lammers","Bogotá","Colombia","","http://www.civico.com","https://www.linkedin.com/company/civico-com"
"2969785771","La Voz del Pueblo","Rory Hunter","TUCSON","Argentina","No","http://www.lavozdelpueblo.com.ar","https://www.linkedin.com/company/la-voz-del-pueblo"
"2969785769","Stella Novus","Sander Lammers","Dublin 5","Ireland","No","http://www.stellanovus.com","https://www.linkedin.com/company/stella-novus-limited"
"2969785774","The Times Herald","Harry Martin","Port Huron","United States","","http://www.thetimesherald.com","https://www.linkedin.com/company/gannett"
"2969785773","The Cincinnati Enquirer","Harry Martin","Cincinnati","United States","","http://www.cincinnati.com","https://www.linkedin.com/company/the-cincinnati-enquirer"
"2969785778","Sauk Valley Media","Christian Jørgensen","Sterling","United States","","http://www.saukvalley.com","https://www.linkedin.com/company/sauk-valley-newspapers"
"2969785782","Мир 24","Rory Hunter","","Russia","","http://www.mir24.tv",""
"2969785781","OKO Press","Sander Lammers","","Poland","No","http://www.oko.press",""
"2969785785","Agos","Sander Lammers","","Turkey","","http://www.agos.com.tr",""
"2969785790","Furst Media","Rory Hunter","Cremorne","Australia","","http://www.furstmedia.com.au","https://www.linkedin.com/company/furst-media"
"2969785794","Tantan News","Christian Jørgensen","Kuala Lumpur","Malaysia","","http://www.tantannews.com","https://www.linkedin.com/company/%E9%A3%8E%E5%85%88%E7%94%9F"
"2969785799","Verlag Werben & Verkaufen GmbH","Frederick Crépin","Munich","Germany","","http://www.wuv.de","https://www.linkedin.com/company/werben&verkaufen"
"2969785798","Bombay Times","Frederick Crépin","Mumbai","India","","http://www.bombaytimes.com",""
"2969785802","Egypt Independent","Rory Hunter","Cairo","Egypt","No","http://www.egyptindependent.com",""
"2969785807","Periodico El Progreso","Sander Lammers","","Argentina","No","http://www.periodicoelprogreso.com",""
"2969785810","Biut","Sander Lammers","","Chile","","http://www.biut.latercera.com",""
"2969785823","BabyGaga","Harry Martin","Montréal","Canada","Yes","http://www.babygaga.com","https://www.linkedin.com/company/babygaga"
"2969785821","Voice of San Diego","Harry Martin","San Diego","United States","","http://www.voiceofsandiego.org","https://www.linkedin.com/company/voice-of-san-diego"
"2969785824","ALM Media","Harry Martin","San Francisco Bay Area","United States","","http://www.alm.com","https://www.linkedin.com/company/alm"
"2969785831","Kobe Shimbun","Rory Hunter","Kōbe-shi","Japan","","http://www.kobe-np.co.jp",""
"2969785833","Sportskeeda","Frederick Crépin","Bengaluru","India","","http://www.sportskeeda.com","https://www.linkedin.com/company/sportskeeda-com"
"2969785832","Altoona Mirror","Harry Martin","Altoona","United States","","http://www.altoonamirror.com","https://www.linkedin.com/company/altoona-mirror"
"2969785842","Duffel Media","Sander Lammers","Los Angeles","United States","","http://www.duffelmedia.net","https://www.linkedin.com/company/6449191"
"2969785847","TENNIS.com","Harry Martin","New York","United States","","http://www.tennis.com","https://www.linkedin.com/company/e-tennis.com"
"2969785845","AutoGuide.com","Christian Jørgensen","Griffin","Canada","","http://www.autoguide.com","https://www.linkedin.com/company/autoguide.com"
"2969785855","The Center For Michigan | Bridge Magazine","Damian Domanski","Ann Arbor","United States","","http://www.thecenterformichigan.net","https://www.linkedin.com/company/center-for-michigan"
"2969785854","Shelterforce","Christian Jørgensen","Montclair","United States","","http://www.shelterforce.org","https://www.linkedin.com/company/shelterforce"
"2969786115","Beobachter","Frederick Crépin","Zürich","Switzerland","","http://www.beobachter.ch","https://www.linkedin.com/company/beobachtermagazin"
"2969786119","El Liberal","Rory Hunter","Santiago Del Estero","Argentina","No","http://www.elliberal.com.ar","https://www.linkedin.com/company/diario-el-liberal"
"2969786122","Movies!","Harry Martin","Chicago","United States","","http://www.moviestvnetwork.com","https://www.linkedin.com/company/weigel-broadcasting"
"2969786120","Science Friday","Harry Martin","New York","United States","","http://www.sciencefriday.com","https://www.linkedin.com/company/sciencefriday-inc-"
"2969786130","La Tercera","Sander Lammers","Las Condes","Chile","","http://www.latercera.com","https://www.linkedin.com/company/la-tercera"
"2969786135","FiveThirtyEight (ABC News)","Harry Martin","New York","United States","","http://www.fivethirtyeight.com","https://www.linkedin.com/company/fivethirtyeight"
"2969786134","Bretagne.com","Guillaume Filippi","Lannion","France","","http://www.bretagne.com","https://www.linkedin.com/company/photonics-bretagne"
"2969786133","Portland Press Herald","Christian Jørgensen","Portland","United States","","http://www.pressherald.com","www.linkedin.com/company/the-portland-press-herald/"
"2969786132","DesignMyNight.com","Sander Lammers","London","United Kingdom","","http://www.designmynight.com","https://www.linkedin.com/company/designmynight-com"
"2969786138","SHE Media","Harry Martin","New York","United States","","http://www.shemedia.com","https://www.linkedin.com/company/shemedia-usa"
"2969786137","Tahrir News","Marcelo Zilberberg","Dokki","Egypt","","http://www.tahrirnews.com","https://www.linkedin.com/company/tahrirnews"
"2969786143","Cosmopolitan FR","Christian Jørgensen","Issy-les-Moulineaux","France","","http://www.cosmopolitan.fr",""
"2969786142","熱血時報","Rory Hunter","","China","No","http://www.passiontimes.hk","https://www.linkedin.com/company/passiontimes"
"2969786141","TextilWirtschaft","Frederick Crépin","Frankfurt","Germany","","http://www.textilwirtschaft.de","https://www.linkedin.com/company/textilwirtschaft"
"2969786140","Gazeta do Povo","Marcelo Zilberberg","Curitiba","Brazil","","http://www.gazetadopovo.com.br","https://www.linkedin.com/company/gazeta-do-povo"
"2969786146","Capital Media","Diego Neyra Lopez","","Mexico","","http://www.capitalmedia.mx","https://www.linkedin.com/company/capital-media"
"2969786150","Milanlive.it","Rory Hunter","Milano","Italy","No","http://www.milanlive.it",""
"2969786148","WCPO-9","Harry Martin","Cincinnati","United States","","http://www.wcpo.com","https://www.linkedin.com/company/wcpo-tv"
"2969786155","EnBeauce","Christian Jørgensen","Saint-Georges","Canada","","http://www.enbeauce.com","https://www.linkedin.com/company/enbeauce-com"
"2969786153","El Mexicano","Sander Lammers","Tijuana","Mexico","No","http://www.el-mexicano.com.mx","https://www.linkedin.com/company/el-mexicano-gran-diario-regional"
"2969786156","Times Internet","Frederick Crépin","Gurgaon","India","","http://www.timesinternet.in","https://www.linkedin.com/company/timesinternet"
"2969786163","Fortune Media","Harry Martin","New York","United States","","http://www.fortune.com","www.linkedin.com/company/fortune-magazine"
"2969786162","The Pioneer Group","Christian Jørgensen","Big Rapids","United States","","http://www.bigrapidsnews.com","https://www.linkedin.com/company/the-pioneer"
"2969786161","VOCM","Christian Jørgensen","St. John's","Canada","","http://www.vocm.com","https://www.linkedin.com/company/vocm"
"2969786168","The Santa Fe New Mexican","Harry Martin","Santa Fe","United States","","http://www.santafenewmexican.com","https://www.linkedin.com/company/santa-fe-new-mexican"
"2969786173","Santa Cruz Sentinel","Harry Martin","Santa Cruz","United States","","http://www.santacruzsentinel.com","www.linkedin.com/company/santa-cruz-sentinel/"
"2969786176","RINGtv","Rory Hunter","Vilvoorde","Belgium","Yes","http://www.ringtv.be","https://www.linkedin.com/company/ring-tv-ead"
"2969786180","PC-Welt","Christian Jørgensen","München","Germany","","http://www.pcwelt.de","https://www.linkedin.com/company/pcwelt"
"2969786187","Sin Chew Daily","Christian Jørgensen","Petaling Jaya","Malaysia","","http://www.sinchew.com.my","https://www.linkedin.com/company/sin-chew-daily"
"2969786184","AVROTROS","Frederick Crépin","Hilversum","Netherlands","","http://www.avrotros.nl","https://www.linkedin.com/company/avro"
"2969786190","e-KNOW (East Kootenay News Online Weekly)","Rory Hunter","Cranbrook","Canada","Yes","http://www.e-know.ca","https://www.linkedin.com/company/e-know"
"2969786189","NOW Magazine","Christian Jørgensen","Toronto","Canada","","http://www.nowtoronto.com","https://www.linkedin.com/company/now-magazine"
"2969786188","Madame Noire","Harry Martin","New York","United States","","http://www.madamenoire.com","www.linkedin.com/company/madame-noire/"
"2969786195","Penske Media Corporation","Harry Martin","Greater New York City Area","United States","","http://www.pmc.com","https://www.linkedin.com/company/penske-media-corporation"
"2969786194","The Mercury News","Harry Martin","San Jose","United States","","http://www.mercurynews.com","https://www.linkedin.com/company/san-jose-mercury-news"
"2969786199","Fire Engineering Magazine","Christian Jørgensen","Fair Lawn","United States","","http://www.fireengineering.com","https://www.linkedin.com/company/fire-engineeringmagazine"
"2969786198","Gazzetta di Parma","Damian Domanski","","Italy","No","http://www.gazzettadiparma.it","https://www.linkedin.com/company/gazzetta-di-parma"
"2969786197","Inked Magazine","Harry Martin","New York","United States","","http://www.inkedmag.com","https://www.linkedin.com/company/inked-mag"
"2969786196","Wide Open Spaces","Harry Martin","Austin","United States","","http://www.wideopenspaces.com","https://www.linkedin.com/company/wide-open-spaces"
"2969785957","Alta Frequenza","Sander Lammers","","France","No","http://www.alta-frequenza.corsica",""
"2969785970","Kocaeli Barış Gazetesi","Sander Lammers","","Turkey","No","http://www.kocaelibarisgazetesi.com",""
"2969785968","Edimotive","Harry Martin","Roma","Italy","","http://www.edimotive.com","https://www.linkedin.com/company/edimotive-srl"
"2969785972","Sing Tao","Christian Jørgensen","Toronto","Canada","","http://www.singtao.ca","https://www.linkedin.com/company/sing-tao-canada"
"2969785977","L'Yonne Républicaine","Guillaume Filippi","Auxerre","France","","http://www.lyonne.fr","https://www.linkedin.com/company/l-yonne-republicaine"
"2969785983","The Business Journal","Harry Martin","Charlotte","United States","","http://www.thebusinessjournal.com","https://www.linkedin.com/company/the-business-journal"
"2969785982","The Source","Harry Martin","Shelby Township","United States","","http://www.sourcenewspapers.com","https://www.linkedin.com/company/the-macomb-daily"
"2969785986","Thoroughbred Daily News","Rory Hunter","Red Bank","United States","Yes","http://www.thoroughbreddailynews.com","https://www.linkedin.com/company/10041145"
"2969785984","Muito Chique","Sander Lammers","","Brazil","","http://www.muitochique.com",""
"2969785990","Primera Fuente","Rory Hunter","San Miguel De Tucumán","Argentina","No","http://www.primerafuente.com.ar",""
"2969785988","Next Interactive Media","Guillaume Filippi","Paris","France","","http://www.nextinteractive.fr",""
"2969785995","Ledger-Enquirer (McClatchy)","Harry Martin","Columbus","United States","","http://www.ledger-enquirer.com","https://www.linkedin.com/company/the-mcclatchy-company"
"2969785994","Jerusalem Post Group","Frederick Crépin","Jerusalem","Israel","","http://www.jpost.com","https://www.linkedin.com/company/jerusalem-post"
"2969785993","Calcioweb.eu","Rory Hunter","Milan","Italy","No","http://www.calcioweb.eu",""
"2969786003","NBC Universal Media","Harry Martin","New York","United States","","http://www.nbcuni.com","https://www.linkedin.com/company/nbcuniversal-inc-"
"2969786002","Psyciencia","Sander Lammers","Paraná","Argentina","No","http://www.psyciencia.com","https://www.linkedin.com/company/psyciencia"
"2969786000","The Orangeville Banner","Christian Jørgensen","Orangeville","Canada","","http://www.orangeville.com","https://www.linkedin.com/company/orangeville-banner"
"2969786007","C-SPAN","Harry Martin","Washington","United States","","http://www.c-span.org","https://www.linkedin.com/company/19301"
"2969786006","PCWorld","Christian Jørgensen","San Francisco","United States","","http://www.pcworld.com","https://www.linkedin.com/company/pc-world_2"
"2969786009","Deadline Hollywood","Harry Martin","Los Angeles","United States","","http://www.deadline.com","https://www.linkedin.com/company/deadline-com"
"2969786013","Il Giornale","Sander Lammers","Milano","Italy","Yes","http://www.ilgiornale.it","https://www.linkedin.com/company/83077"
"2969786012","Vogue France","Harry Martin","Paris","France","","http://www.vogue.fr","https://www.linkedin.com/company/vogue"
"2969786018","ALT.","Christian Jørgensen","Hellerup","Denmark","","http://www.alt.dk",""
"2969786022","Beyond Magazines","Damian Domanski","Ilkley","United Kingdom","","http://www.beyondmags.com",""
"2969786030","JS100 Radio","Rory Hunter","","Thailand","No","http://www.js100.com",""
"2969786029","3D Printing Industry","Christian Jørgensen","Wanchai","United Kingdom","","http://www.3dprintingindustry.com","https://www.linkedin.com/company/3d-printing-industry"
"2969786035","Noticias ao Minuto","Rory Hunter","Lisboa","Portugal","Yes","http://www.noticiasaominuto.com","https://www.linkedin.com/company/noticias-ao-minuto"
"2969786033","ETC","Christian Jørgensen","","Sweden","","http://www.etc.se","https://www.linkedin.com/company/etc-f-rlag-ab"
"2969786038","Wetpaint","Sander Lammers","Seattle","United States","","http://www.wetpaint.com","https://www.linkedin.com/company/viggle-inc"
"2969786036","TELEFE","Diego Neyra Lopez","Buenos Aires","Argentina","","http://www.telefe.com","https://www.linkedin.com/company/television-federal-sa-telefe"
"2969786043","Highland News & Media Ltd","Rory Hunter","Inverness","United Kingdom","Yes","http://www.hnmedia.co.uk","https://www.linkedin.com/company/highland-news-media-ltd"
"2969786044","Boulder Daily Camera","Harry Martin","Boulder","United States","","http://www.dailycamera.com","https://www.linkedin.com/company/daily-camera"
"2969786049","OUTinPerth","Christian Jørgensen","Perth","Australia","","http://www.outinperth.com","https://www.linkedin.com/company/outinperth"
"2969786048","Diario Los Andes Argentina","Diego Neyra Lopez","Mendoza","Argentina","","http://www.losandes.com.ar","https://www.linkedin.com/company/diario-los-andes"
"2969786059","Stylist","Christian Jørgensen","","United Kingdom","","http://www.stylist.co.uk",""
"2969786063","Next INpact","Rory Hunter","Bordeaux","France","No","http://www.nextinpact.com","https://www.linkedin.com/company/nextinpact"
"2969786060","LOOK magazine","Christian Jørgensen","Mountain Home","United Kingdom","","http://www.look.co.uk","https://www.linkedin.com/company/in-look"
"2969786067","Nossa Senhora cuida de mim","Sander Lammers","","Brazil","","http://www.nossasenhoracuidademim.com",""
"2969786066","Anadolu Türk Haber","Rory Hunter","","Turkey","No","http://www.anadoluturkhaber.com",""
"2969786065","Tahiti Nui Television","Sander Lammers","Papeete","French Polynesia","Yes","http://www.tntv.pf","https://www.linkedin.com/company/tntv"
"2969786071","Southern California News Group","Harry Martin","Orange County, California Area","United States","","http://www.scng.com","https://www.linkedin.com/company/southern-california-news-group"
"2969786069","Hairdressers Journal","Damian Domanski","","United Kingdom","","http://www.hji.co.uk",""
"2969786075","Le Parisien","Guillaume Filippi","Saint-Ouen","France","","http://www.leparisien.fr","https://www.linkedin.com/company/le-parisien"
"2969786074","Vanity Fair Italy","Harry Martin","","Italy","","http://www.vanityfair.it","https://www.linkedin.com/company/vanity-fair-italia"
"2969786073","Forbes Kazakhstan","Rory Hunter","Almaty","Kazakhstan","No","http://www.forbes.kz","https://www.linkedin.com/company/forbes-kazakhstan"
"2969786079","Blog do Caminhoneiro","Rory Hunter","São Mateus Do Sul","Brazil","Yes","http://www.blogdocaminhoneiro.com","https://www.linkedin.com/company/blog-do-caminhoneiro"
"2969786083","A. Miller Zeitungsverlag KG","Rory Hunter","Traunstein","Germany","Yes","http://www.traunsteiner-tagblatt.de","https://www.linkedin.com/company/traunsteiner-innenstadt"
"2969786082","El Informador","Diego Neyra Lopez","Guadalajara","Mexico","Yes","http://www.informador.mx","https://www.linkedin.com/company/el-informador-diario-independiente"
"2969786086","Quotidiano di Sicilia","Rory Hunter","Catania","Italy","Yes","http://www.qds.it","https://www.linkedin.com/company/quotidiano-di-sicilia"
"2969786085","BBC Good Food","Christian Jørgensen","London","United Kingdom","","http://www.bbcgoodfood.com","https://www.linkedin.com/company/the-good-food-family-limited"
"2969786088","Cio Online","Christian Jørgensen","Framingham","United States","","http://www.cio.com","www.linkedin.com/company/cio-online/"
"2969786093","LBC","Christian Jørgensen","London","United Kingdom","","http://www.lbc.co.uk","https://www.linkedin.com/company/lbc-marketing-limited"
"2969786098","Sonin","Sander Lammers","","Mongolia","No","http://www.sonin.mn",""
"2969786096","Thisday Nigeria","Damian Domanski","Lagos","Nigeria","No","http://www.thisdaylive.com","https://www.linkedin.com/company/thisday"
"2969786103","Nice Matin","Guillaume Filippi","Nice","France","","http://www.nicematin.com","https://www.linkedin.com/company/groupenicematin"
"2969786102","Heraldo de México","Diego Neyra Lopez","","Mexico","","http://www.heraldodemexico.com.mx",""
"2969786107","The Press-Enterprise","Harry Martin","Riverside","United States","","http://www.pe.com","https://www.linkedin.com/company/the-press-enterprise"
"2969786105","El Siglo de Durango","Rory Hunter","Durango","Mexico","","http://www.elsiglodedurango.com.mx",""
"2969786110","Trend","Frederick Crépin","","Austria","","http://www.format.at","https://www.linkedin.com/company/format-at"
"2969786109","Sinar Harian","Christian Jørgensen","Shah Alam","Malaysia","","http://www.sinarharian.com.my","https://www.linkedin.com/company/sinar-harian"
"2969786108","Paste Media Group","Harry Martin","Decatur","United States","","http://www.pastemagazine.com","https://www.linkedin.com/company/paste-magazine"
"2969984774","Screenweek","Rory Hunter","","Italy","Yes","http://www.screenweek.it",""
"2969984775","Product Hunt","Sander Lammers","San Francisco","United States","Yes","http://www.producthunt.com","https://www.linkedin.com/company/producthunt"
"2969984768","El Heraldo de Saltillo","Rory Hunter","","Mexico","No","http://www.elheraldodesaltillo.mx","https://www.linkedin.com/company/el-heraldo-de-saltillo"
"2969984769","BMJ Publishing Group","Christian Jørgensen","London","United Kingdom","","http://www.bmj.com","https://www.linkedin.com/company/bmj-group"
"2969984782","El Debate","Diego Neyra Lopez","Guasave","Mexico","","http://www.debate.com.mx","https://www.linkedin.com/company/peri-dico-el-debate"
"2969984783","TF1","Guillaume Filippi","Boulogne-Billancourt","France","","http://www.tf1.fr","https://www.linkedin.com/company/e-tf1"
"2969984776","Do You Remember?","Harry Martin","CARL FISHER","United States","","http://www.doyouremember.com","https://www.linkedin.com/company/doyouremember-inc"
"2969984790","El Diario de Hoy","Diego Neyra Lopez","San Salvador","El Salvador","","http://www.elsalvador.com","https://www.linkedin.com/company/elsalvador"
"2969984786","MondayNote","Guillaume Filippi","","France","","http://www.mondaynote.com",""
"2969984796","Gazeta Wyborcza","Frederick Crépin","Warsaw","Poland","","http://www.wyborcza.pl","https://www.linkedin.com/company/gazeta-wyborcza"
"2969984795","L'Orient-Le Jour","Frederick Crépin","Beirut","Lebanon","","http://www.lorientlejour.com","https://www.linkedin.com/company/l'orient-le-jour"
"2969984792","CNET","Harry Martin","Sturgeon Bay","United States","","http://www.cnet.com","https://www.linkedin.com/company/cnet"
"2969984807","98.5 The Sports Hub","Harry Martin","","United States","","http://www.985thesportshub.com",""
"2969984802","AF Medios","Rory Hunter","Colima","Mexico","Yes","http://www.afmedios.com","https://www.linkedin.com/company/afmedios-s-a-de-c-v-"
"2969984815","Carroll County Times","Harry Martin","Westminster","United States","","http://www.carrollcountytimes.com","https://www.linkedin.com/company/tribune-publishing"
"2969984812","The Denver Post","Harry Martin","Denver","United States","","http://www.denverpost.com","https://www.linkedin.com/company/16579"
"2969984813","Al Wasat","Sander Lammers","Cairo","Egypt","No","http://www.alwasat.ly","https://www.linkedin.com/company/alwasat"
"2969984820","Poynter","Harry Martin","St. Petersburg","United States","Yes","http://www.poynter.org","https://www.linkedin.com/school/poynter"
"2969984819","NVI Noticias","Rory Hunter","Oaxaca","Mexico","No","http://www.nvinoticias.com",""
"2969984817","Oregon Public Broadcasting","Harry Martin","Portland","United States","","http://www.opb.org","https://www.linkedin.com/company/oregon-public-broadcasting"
"2969984826","WGRZ","Harry Martin","Buffalo","United States","","http://www.wgrz.com","https://www.linkedin.com/company/wgrz-tv"
"2969984827","The Standard Group","Marcelo Zilberberg","Nairobi City","Kenya","","http://www.standardmedia.co.ke","https://www.linkedin.com/company/sg"
"2969984838","Onedio","Sander Lammers","Ankara","Turkey","No","http://www.onedio.com","https://www.linkedin.com/company/onedio"
"2969984836","Neopolis","Sander Lammers","","Greece","","http://www.neopolis.gr","https://www.linkedin.com/company/neopolis-gr"
"2969984837","The Blaze","Diego Neyra Lopez","New York","United States","","http://www.theblaze.com","https://www.linkedin.com/company/the-blaze"
"2969984834","Cowboys & Indians Magazine","Harry Martin","Dallas","United States","","http://www.cowboysindians.com","www.linkedin.com/company/cowboys-&-indians-magazine/"
"2969984846","Rockol","Diego Neyra Lopez","Milano","Italy","","http://www.rockol.it","https://www.linkedin.com/company/rockol"
"2969984843","Eagle.mn","Sander Lammers","Ulaanbaatar","Mongolia","","http://www.eagle.mn",""
"2969984840","Dogs Naturally Magazine","Christian Jørgensen","Chicago","Canada","","http://www.dogsnaturallymagazine.com","https://www.linkedin.com/company/dogs-naturally-magazine"
"2969984841","The Valdosta Daily Times","Harry Martin","VALDOSTA","United States","","http://www.valdostadailytimes.com",""
"2969984854","Alaska Magazine","Harry Martin","Augusta","United States","","http://www.morrismedianetwork.com","https://www.linkedin.com/company/morris-media-network"
"2969984850","Premiership Rugby","Christian Jørgensen","Twickenham","United Kingdom","","http://www.premiershiprugby.com","https://www.linkedin.com/company/premiership-rugby"
"2969786203","Omnia","Diego Neyra Lopez","Chihuahua","Mexico","","http://www.omnia.com.mx","https://www.linkedin.com/company/omnia-noticias"
"2969984862","Black Press Media","Harry Martin","Surrey","Canada","","http://www.blackpress.ca","https://www.linkedin.com/company/blackpress.ca"
"2969786202","Die Frauenseite (StyleVamp)","Frederick Crépin","Zurich","Germany","","http://www.frauenseite.net",""
"2969984863","مجموعة دار الشرق","Damian Domanski","","Qatar","","http://www.daralsharq.net",""
"2969984860","El Siglo (GESE)","Sander Lammers","","Panama","","http://www.elsiglo.com",""
"2969786207","Pablo Layus","Sander Lammers","","Argentina","No","http://www.pablolayus.com.ar",""
"2969786211","Airows (Maven)","Harry Martin","Newport Beach","United States","","http://www.airows.com","https://www.linkedin.com/company/airowsmedia"
"2969984870","Ogden Newspapers","Harry Martin","Wheeling","United States","","http://www.ogdennews.com","https://www.linkedin.com/company/ogden-newspapers-inc"
"2969786210","Facilísimo","Sander Lammers","Villaviciosa de Odón","Spain","No","http://www.facilisimo.com","https://www.linkedin.com/company/facilisimo-com"
"2969786214","Groupe Cerise","Guillaume Filippi","Paris","France","","http://www.groupecerise.fr","https://www.linkedin.com/company/groupe-cerise"
"2969984864","GQ Thailand","Sander Lammers","","Thailand","","http://www.gqthailand.com","https://www.linkedin.com/company/gq-thailand"
"2969984865","New Straits Times","Christian Jørgensen","Kuala Lumpur","Malaysia","","http://www.nst.com.my","https://www.linkedin.com/company/nstonline"
"2969984879","Marie Claire FR","Christian Jørgensen","Issy-les-Moulineaux","France","","http://www.marieclaire.fr","https://www.linkedin.com/company/1530034"
"2969786217","Pulzo","Diego Neyra Lopez","Bogotá","Colombia","","http://www.pulzo.com","https://www.linkedin.com/company/pulzo"
"2969984872","Il Gazzettino","Diego Neyra Lopez","Venezia","Italy","","http://www.gazzettino.it","https://www.linkedin.com/company/gazzettino"
"2969984887","Burlington Free Press (Gannett)","Harry Martin","Burlington","United States","","http://www.burlingtonfreepress.com","https://www.linkedin.com/company/gannett"
"2969984880","EatTreat","Sander Lammers","New Delhi","India","No","http://www.eattreat.in","https://www.linkedin.com/company/eattreat-online"
"2969984893","Chivas de Guadalajara","Diego Neyra Lopez","Guadalajara","Mexico","","http://www.chivasdecorazon.com.mx","https://www.linkedin.com/company/chivas"
"2969984891","Redacción Paréntesis","Rory Hunter","Mexico","Mexico","","http://www.parentesis.com","https://www.linkedin.com/company/par-ntesis.com"
"2969984888","T24","Rory Hunter","","Turkey","No","http://www.t24.com.tr","https://www.linkedin.com/company/t24comtr"
"2969984902","Architonic","Sander Lammers","Zürich","Switzerland","","http://www.architonic.com","https://www.linkedin.com/company/architonic"
"2969984903","Decanter","Christian Jørgensen","Decatur","United Kingdom","","http://www.decanter.com","https://www.linkedin.com/company/decanter"
"2969984901","El Masry Elyoum","Damian Domanski","Cairo","Egypt","Yes","http://www.almasryalyoum.com","https://www.linkedin.com/company/al-masry-al-youm"
"2969984899","98FM CURITIBA (duplicate)","Damian Domanski","Brasília","Brazil","","http://www.salesforceduplicate98fmcuritiba.com.br",""
"2969984906","CBC","Christian Jørgensen","Toronto","Canada","","http://www.cbc.ca","http://linkedin.com/company/cbc"
"2969984904","El Español","Diego Neyra Lopez","Madrid","Spain","","http://www.elespanol.com","https://www.linkedin.com/company/el-espa%C3%B1ol"
"2969984919","Austin American Statesman","Harry Martin","Austin","United States","","http://www.statesman.com","www.linkedin.com/company/austin-american-statesman/"
"2969984916","Duluth News Tribune","Christian Jørgensen","Duluth","United States","","http://www.duluthnewstribune.com","www.linkedin.com/company/duluth-news-tribune/"
"2969984924","Say Media","Harry Martin","San Francisco","United States","","http://www.saymedia.com","https://www.linkedin.com/company/say-media"
"2969984922","Townsquare Media","Christian Jørgensen","","United States","","http://www.townsquaremedia.com","https://www.linkedin.com/company/townsquare-media"
"2969984923","Death and Taxes","Harry Martin","Washington, District of Columbia","United States","","http://www.Deathandtaxes.com",""
"2969984920","FilmLoverss","Sander Lammers","Istanbul","Turkey","","http://www.filmloverss.com","https://www.linkedin.com/company/filmloverss"
"2969984935","La Gazzetta di Mantova","Diego Neyra Lopez","","Italy","","http://www.gazzettadimantova.gelocal.it",""
"2969984932","New England Patriots","Christian Jørgensen","Foxborough","United States","","http://www.patriots.com","https://www.linkedin.com/company/new-england-patriots"
"2969984933","Diario abc de Zihuatanejo","Sander Lammers","","Mexico","","http://www.abcdezihuatanejo.com",""
"2969984930","Billboard","Harry Martin","New York","United States","","http://www.billboard.com","https://www.linkedin.com/company/billboard"
"2969984928","WAVY (Nexstar)","Harry Martin","Portsmouth","United States","","http://www.wavy.com","https://www.linkedin.com/company/wavy-tv"
"2969984929","Cinéfilos","Sander Lammers","","Argentina","Yes","http://www.cinefilosoficial.com",""
"2969984942","Gazeta Газета по-українськи","Rory Hunter","","Ukraine","No","http://www.gazeta.ua","https://www.linkedin.com/company/gazeta.ua"
"2969984940","Erie Times-News","Harry Martin","Erie","United States","","http://www.timesnews.com","www.linkedin.com/company/erie-times-news/"
"2969984936","The Jordan Times","Rory Hunter","Amman","Jordan","Yes","http://www.jordantimes.com","https://www.linkedin.com/company/jordan-times"
"2969984948","Marquard Media Polska","Sander Lammers","","Poland","Yes","http://www.kozaczek.pl",""
"2969984947","NSC Total","Marcelo Zilberberg","Porto Alegre","Brazil","","http://www.nsctotal.com.br","https://www.linkedin.com/company/grupo-rbs-portal-clicrbs"
"2969984955","Conde Nast Japan","Harry Martin","","Japan","","http://www.corp.condenast.jp","https://www.linkedin.com/company/conde-nast-japan"
"2969984711","SAMAA TV","Frederick Crépin","Karachi","Pakistan","","http://www.samaa.tv","https://www.linkedin.com/company/samaa-tv"
