id,company_name,domain,feed_url,discovery_method
10618,Sacramento Bee,sacbee.com,,not_found
10638,WhenInManila.com,wheninmanila.com,,not_found
10631,Entercom,entercom.com,,not_found
10624,Delius Klasing Verlag,delius-klasing.de,,not_found
10628,FOX Sports (AR),foxsports.com.ar,,not_found
10639,Vix,vix.com,,not_found
10645,Classic 105,classic105.com,,not_found
10646,Mother Jones,motherjones.com,https://www.motherjones.com/feed/,autodiscovery
10647,Bozeman Daily Chronicle,bozemandailychronicle.com,http://www.bozemandailychronicle.com/search/?f=rss&t=article&l=50&s=start_time&sd=desc&k%5B%5D=%23topstory,autodiscovery
10644,Studentville.it,studentville.it,https://studentville.it/feed,pattern
10649,CNHI,cnhi.com,https://www.cnhi.com/feed/,autodiscovery
10651,Road & Track,roadandtrack.com,https://roadandtrack.com/rss/default.xml,autodiscovery
10650,Inside Business,insidebiz.com,https://www.pilotonline.com/feed/,autodiscovery
10642,NPO,npo.nl,,not_found
10653,Orlando Sentinel,orlandosentinel.com,https://www.orlandosentinel.com/feed/,autodiscovery
10656,Your Gibraltar TV,yourgibraltartv.com,,not_found
10641,BikeRadar,bikeradar.com,,not_found
10659,Chicago Reader,chicagoreader.com,https://chicagoreader.com/feed/,autodiscovery
10652,Maine Public,mainepublic.org,,not_found
10640,ENEX S. A.,enex.lu,,not_found
10662,Psychology Today,psychologytoday.com,https://www.psychologytoday.com/us/front/feed,autodiscovery
10661,Society for Human Resource Management (SHRM),shrm.org,,not_found
10663,Conecta B2B,connectab2b.com,,not_found
10648,La Regione,laregione.ch,,not_found
10666,The Royal Pharmaceutical Society,pharmaceutical-journal.com,https://pharmaceutical-journal.com/comments/feed,autodiscovery
10668,Amaury Media,amaurymedia.fr,https://amaurymedia.fr/feed,autodiscovery
10667,Estadão,estadao.com.br,https://www.estadao.com.br/arc/outboundfeeds/feeds/rss/sections/geral/?body=%7B%22layout%22:%22google-news%22%7D,autodiscovery
10655,Winston-Salem Journal (Duplicate),wsfcs.k12.nc.us,,not_found
10670,Grupo El Comercio,grupoelcomercio.com.pe,http://grupoelcomercio.com.pe/feed,pattern
10623,Motor-Presse Poland,mpp.pl,,not_found
10673,PureWow,purewow.com,https://www.purewow.com/rss/feed_national.xml,autodiscovery
10674,Red Bluff Daily News,redbluffdailynews.com,https://www.redbluffdailynews.com/feed/,autodiscovery
10675,Salt Lake Tribune,sltrib.com,https://www.sltrib.com/arc/outboundfeeds/rss/?outputType=xml,autodiscovery
10657,Blic Online,blic.rs,,not_found
10676,i.pl,i.pl,https://i.pl/rss/,pattern
10677,Langley Advance Times,langleyadvancetimes.com,https://langleyadvancetimes.com/feed,pattern
10679,Baseball America,baseballamerica.com,https://baseballamerica.com/feed,pattern
10680,Minnesota Daily,mndaily.com,https://mndaily.com/feed/,autodiscovery
10678,Voice.Fi,voice.fi,https://voice.fi/feed,pattern
10626,Ströer News Publishing GmbH,stroeer.com,,not_found
10683,The Real News,therealnews.com,https://therealnews.com/feed,autodiscovery
10685,Prince George Citizen,princegeorgecitizen.com,https://princegeorgecitizen.com/rss,pattern
10686,Horizont,horizont.net,https://horizont.net/news/feed/,autodiscovery
10682,PA Media,pa.media,https://pa.media/feed,pattern
10689,Merca2.0,merca20.com,https://www.merca20.com/feed/,autodiscovery
10671,Berita Harian (BH),bharian.com.my,,not_found
10691,People Newspapers,peoplenewspapers.com,https://peoplenewspapers.com/feed/,autodiscovery
10684,The Chicago Maroon,chicagomaroon.com,,not_found
10690,Forbes Italia,forbes.it,https://forbes.it/feed,pattern
10692,Main-Netz Media GmbH,main-echo.de,https://www.main-echo.de/storage/rss/rss/blaulicht.xml,autodiscovery
10695,Star Media Group,starmediagroup.my,https://www.starmediagroup.my/feed/,autodiscovery
10665,Nikkei Asia,asia.nikkei.com,,not_found
10696,The Valley Dispatch,thevalleydispatch.com,https://www.lowellsun.com/feed/,autodiscovery
10688,Forbes Middle East,forbesmiddleeast.com,https://forbesmiddleeast.com/rss.xml,pattern
10660,The News & Observer (McClatchy),newsobserver.com,,not_found
10698,FLUX,fluxmagazine.com,https://www.fluxmagazine.com/feed/,autodiscovery
10699,Marin Independent Journal,marinij.com,https://www.marinij.com/feed/,autodiscovery
10701,ID8 Integrated Digital Agency,id8.ph,,not_found
10697,Heraldo,heraldo.es,,not_found
10706,Rosario3,rosario3.com,,not_found
10669,La Prealpina,prealpina.it,,not_found
10672,Major Group,majorcineplex.com,,not_found
10709,Daily Freeman,dailyfreeman.com,https://www.dailyfreeman.com/feed/,autodiscovery
10643,iOnline,ionline.sapo.pt,,not_found
10712,Inspire More,inspiremore.com,https://www.inspiremore.com/feed/,autodiscovery
10708,Kyiv Post,kyivpost.com,,not_found
10714,Usbek & Rica,usbeketrica.com,https://usbeketrica.com/fr/rss,autodiscovery
10711,The Cut (New York Media),thecut.com,,not_found
10715,Voice News,voicenews.com,https://www.macombdaily.com/feed/,autodiscovery
10717,Kenosha News,kenoshanews.com,http://kenoshanews.com/search/?f=rss&t=article&l=50&s=start_time&sd=desc&k%5B%5D=%23topstory,autodiscovery
10700,CNBC,cnbc.com,,not_found
10710,Association of Zoos and Aquariums,aza.org,,not_found
10694,The Bellingham Herald,bellinghamherald.com,,not_found
10693,Hearst Netherlands,hearst.nl,,not_found
10702,Eurozet,eurozet.pl,,not_found
10704,Grupo OPSA,go.com.hn,,not_found
10713,Groupe Rossel La Voix,rossel-lavoix.fr,,not_found
10724,A H Belo Corporation,ahbelo.com,,not_found
10726,New York Daily News,nydailynews.com,https://www.nydailynews.com/feed/,autodiscovery
10725,South Florida Sun Sentinel,sunsentinel.com,https://www.sun-sentinel.com/feed/,autodiscovery
10727,Norrköpings Tidningar,nt.se,https://nt.se/rss,pattern
10722,TAPinto,tapinto.net,,not_found
10730,Gwinnett Daily Post (Southern Community Newspapers Inc.),gwinnettdailypost.com,,not_found
10721,The Drum,thedrum.com,,not_found
10728,MYmovies.it,mymovies.it,http://mymovies.it/rss.xml,pattern
10719,Journal Media Group,journalmediagroup.com,,not_found
10734,Education Week,edweek.org,https://www.edweek.org/index.rss,autodiscovery
10729,El Universal - Compañía Periodística Nacional,eluniversal.com.mx,,not_found
10720,TTG Italia,ttgitalia.com,,not_found
10718,Donaukurier,donaukurier.de,,not_found
10739,Pasadena Star-News,pasadenastarnews.com,https://www.pasadenastarnews.com/feed/,autodiscovery
10736,WNET New York Public Media,wnet.org,,not_found
10732,Fastweb,fastweb.com,,not_found
10742,The Covington News,covnews.com,https://covnews.com/rss/,autodiscovery
10740,Russmedia Verlag GmbH,russmedia.com,https://russmedia.com/feed,pattern
10737,Diario Vasco [Grupo Vocento],diariovasco.com,,not_found
10723,Québec Hebdo,quebechebdo.com,,not_found
10745,GravidanzaOnLine.it,gravidanzaonline.it,https://gravidanzaonline.it/feed,pattern
10746,Groupe Télégramme,groupe-telegramme.com,https://www.groupe-telegramme.com/feed/,autodiscovery
10748,BBmundo,bbmundo.com,https://bbmundo.com/feed/,autodiscovery
10716,Québecor,quebecor.com,,not_found
10731,Airliners.net,airliners.net,,not_found
10753,National Public Radio (NPR),npr.org,https://feeds.npr.org/1002/rss.xml,autodiscovery
10743,Revista Clase,revistaclase.mx,,not_found
10754,Headline Daily,hd.stheadline.com,https://www.stheadline.com/rss,autodiscovery
10751,MVT Motala Vadstena Tidning,mvt.se,https://mvt.se/rss,pattern
10757,Noizz.Pl,noizz.pl,https://noizz.pl/?rss,autodiscovery
10741,Springfield News-Sun,springfieldnewssun.com,,not_found
10755,HDnetwork,hdnetwork.it,https://hdnetwork.it/feed,pattern
10738,Papay Landois GmbH,facebook.com,,not_found
10744,Monroe News,monroenews.com,,not_found
10762,New York Public Radio / WNYC Radio,wnyc.org,https://wnyc.org/feeds/all/,autodiscovery
10760,Go & Do Michigan,goanddomichigan.com,,not_found
10759,Autocasión,autocasion.com,,not_found
10765,Daily Democrat,dailydemocrat.com,https://www.dailydemocrat.com/feed/,autodiscovery
10764,Moneyweb,moneyweb.co.za,https://moneyweb.co.za/feed,pattern
10767,Student Life Newspaper,wustl.edu,https://washu.edu/feed/,autodiscovery
10766,Ringier Africa,ringier.com,https://www.ringier.com/feed/,autodiscovery
10733,ESPN Argentina,espn.com.ar,,not_found
10761,El Horizonte,elhorizonte.mx,,not_found
10771,La Verdad Oculta,laverdadoculta.com.ar,,not_found
10768,Malaysiakini,malaysiakini.com,,not_found
10772,ManeraMedia GmbH,hiphop.de,https://hiphop.de/rss.xml,pattern
10770,Wheels Magazine Australia,wheelsmag.com.au,,not_found
10775,Newsday,newsday.com,https://www.newsday.com/api/rss/recent,autodiscovery
10776,Indie88,indie88.com,https://indie88.com/feed,pattern
10777,"October Research, LLC",octoberstore.com,https://www.octoberstore.com/rss.asp?type=home,autodiscovery
10747,Idaho Statesman,idahostatesman.com,,not_found
10779,The Discourse,thediscourse.ca,https://thediscourse.ca/feed,autodiscovery
10780,Pittsburgh Magazine,pittsburghmagazine.com,https://www.pittsburghmagazine.com/feed/,autodiscovery
10749,inFranken.de,infranken.de,,not_found
10783,Glacier Media,glaciermedia.ca,https://glaciermedia.ca/feed/,autodiscovery
10784,Salem Web Network,salemwebnetwork.com,https://www.salemwebnetwork.com/feed/,autodiscovery
10785,Glamour PL1,glamour.pl,https://www.glamour.pl/feed,autodiscovery
10786,IDG Sweden,idg.se,https://computersweden.se/feed/,autodiscovery
10787,Chequeado,chequeado.com,https://chequeado.com/feed/?post_type=nota,autodiscovery
10788,PanAm Post,panampost.com,,not_found
10789,The Trentonian,trentonian.com,https://www.trentonian.com/feed/,autodiscovery
10778,State Journal-Register,sj-r.com,,not_found
10791,GIJN,gijn.org,https://gijn.org/feed,pattern
10781,Magicmaman Famili,famili.fr,,not_found
10793,7awi,7awi.com,https://7awi.com/feed/,autodiscovery
10756,Chat von gestern Nacht,chatvongesternnacht.de,,not_found
10794,Tech Crunch,techcrunch.com,https://techcrunch.com/feed/,autodiscovery
10792,Iberion Sp. z o.o.,iberion.pl,,not_found
10797,Glamour.fr,glamourparis.com,,not_found
10796,Investment News,investmentnews.com,,not_found
10790,KNWA & FOX24,nwahomepage.com,https://nwahomepage.com/category/news/feed,pattern
10802,LCI - La Chaine Info,lci.fr,https://www.tf1info.fr/feeds/rss-une.xml,autodiscovery
10758,Stylist Group,thestylistgroup.com,,not_found
10773,The Edge Media Group,theedgemarkets.com,,not_found
10774,Rebanando,rebanando.com,,not_found
10806,Harian Metro (Media Prima),hmetro.com.my,https://hmetro.com.my/feed,pattern
10795,The Memo [now part of Forbes],thememo.com,,not_found
10769,FBi Radio,fbiradio.com,,not_found
10763,Ringier Axel Springer,ringieraxelspringer.sk,,not_found
10809,Smålandsposten,smp.se,https://www.smp.se/feeds/feed.xml,autodiscovery
10804,LANCE! Grupo LANCE!,lancenet.com.br,,not_found
10812,GQ Germany,gq-magazin.de,https://www.gq-magazin.de/feed/rss,autodiscovery
10808,The Daily Gazette,dailygazette.com,,not_found
10813,Red Pepper,redpepper.org.uk,https://www.redpepper.org.uk/feed/,autodiscovery
10814,Al Arabiya Jobs,alarabiya.com,https://www.alarabiya.com/feed/,autodiscovery
10801,GenovaToday,genovatoday.it,,not_found
10799,BBH,bartleboglehegarty.com,,not_found
10817,TI Media,ti-media.com,,not_found
10811,Condé Nast (International / UK),condenastinternational.com,,not_found
10822,Blue Ant Media,blueantmedia.com,https://blueantmedia.com/feed/,autodiscovery
10820,Grupo La Republica,larepublica.pe,https://larepublica.pe/rss.xml,pattern
10824,Echo Dnia,echodnia.eu,https://echodnia.eu/rss,pattern
10805,Météomédia,meteomedia.com,,not_found
10826,The Onion,theonion.com,https://theonion.com/feed/,autodiscovery
10827,MSNBC,msnbc.com,https://www.ms.now/feed,autodiscovery
10821,Mädchen Heft,maedchen.de,https://maedchen.de/rss.xml,pattern
10828,Monrif Group,monrifgroup.net,,not_found
10823,Footymad,footymad.net,,not_found
10831,Now To Love,nowtolove.co.nz,https://www.nowtolove.co.nz/feed/,autodiscovery
10825,Delaware County NewsNetwork,delconewsnetwork.com,,not_found
10833,The Phoenix Reporter & Item,phoenixvillenews.com,https://www.pottsmerc.com/feed/,autodiscovery
10816,Hearst Italy,hearst.it,,not_found
10830,Agence QMI,agenceqmi.ca,,not_found
10829,EITB,eitb.eus,,not_found
10803,Arte France,arte.tv,,not_found
10818,Italiaonline,italiaonline.it,,not_found
10839,La Réclame,lareclame.fr,,not_found
10807,Bolalob,bolalob.com,,not_found
10832,Record TV,recordnewstv.com.br,,not_found
10838,Texas Monthly,texasmonthly.com,,not_found
10843,Middle East Monitor,middleeastmonitor.com,,not_found
10841,CPAC,cpac.ca,,not_found
10845,Empiricus,empiricus.com.br,https://www.empiricus.com.br/feed/,autodiscovery
10846,Digital Remedy,digitalremedy.com,https://digitalremedy.com/feed,pattern
10834,A360 Media,a360media.com,,not_found
10848,Spiros Soulis,spirossoulis.com,https://spirossoulis.com/feed/,autodiscovery
10847,Inc42,inc42.com,https://inc42.com/feed/,autodiscovery
10840,Edge Prop,edgeprop.sg,http://edgeprop.sg/rss.xml,pattern
10835,Haymarket Media Group,haymarket.co.uk,,not_found
10853,Radio Free Europe / Radio Liberty,rferl.org,https://rferl.org/api/,autodiscovery
10836,trend.at,trend.at,,not_found
10842,The Journal News,lohud.com,,not_found
10844,Omroep WNL,wnl.tv,,not_found
10854,Manorama News TV,manoramanews.com,,not_found
10852,Firstpost,firstpost.com,,not_found
10851,Vaduzer Medienhaus,vaterland.li,,not_found
10855,IncNut Digital,incnut.com,,not_found
10863,Aaj Tak,aajtak.in,https://aajtak.in/rss,pattern
10860,Latina,latina.pe,https://latina.pe/rss.xml,pattern
10864,Liberecká Drbna,libereckadrbna.cz,https://libereckadrbna.cz/rss,pattern
10866,Vancouver Sun,vancouversun.com,https://vancouversun.com/feed/atom,autodiscovery
10867,Diario Líbero,libero.pe,https://libero.pe/rss/home.xml,autodiscovery
10865,El Faro,elfaro.net,https://elfaro.net/blog/feed,pattern
10859,El Diario de Centroamerica,dca.gob.gt,,not_found
10857,Res Publica Verlags GmbH,respublicaverlag.com,https://respublicaverlag.com/rss.xml,pattern
10868,Luben,luben.tv,,not_found
10872,Echo Kavkaza,ekhokavkaza.com,https://ekhokavkaza.com/api/,autodiscovery
10862,WION,wionews.com,,not_found
10873,Al-Madina Newspaper,al-madina.com,,not_found
10875,Medios Ediasa,eldiario.ec,,not_found
10849,CORDÓPOLIS,cordopolis.es,,not_found
10876,El Nuevo Diario Nicaragua,elnuevodiario.com.ni,,not_found
10879,Times Now,timesnownews.com,https://www.timesnownews.com/feeds/gns-en-latest.xml,autodiscovery
10856,Nur.kz,nur.kz,,not_found
10881,Newslaundry,newslaundry.com,https://newslaundry.com/feed,pattern
10880,San Marino RTV,smtvsanmarino.sm,http://smtvsanmarino.sm/rss.xml,pattern
10869,India Today Group,indiatodaygroup.com,,not_found
10870,Cosmopolitan España,cosmopolitantv.es,,not_found
10884,Aha - online magazín,ahaonline.cz,https://ahaonline.cz/rss,pattern
10871,Adria Media Zagreb,adriamedia.hr,,not_found
10882,Ran Sport,ran.de,,not_found
10874,ABP News Network,abpnewsnetwork.com,,not_found
10885,Minute Media,minutemedia.com,,not_found
10890,Adirondack Explorer,adirondackexplorer.org,https://www.adirondackexplorer.org/feed/,autodiscovery
10892,Asia Times,asiatimes.com,https://asiatimes.com/feed/,autodiscovery
10888,Condé Nast France,condenast.fr,,not_found
10887,Asbury Park Press (Gannett),eu.app.com,,not_found
10878,Mid-Day,mid-day.com,,not_found
10895,Vijesti,vijesti.me,https://www.vijesti.me/rss,autodiscovery
10898,Current Time,currenttime.tv,https://currenttime.tv/api/,autodiscovery
10899,IncNut Digital,incnutdigital.com/duplicate,,not_found
10896,Natchez Newspapers,natchezdemocrat.com,https://natchezdemocrat.com/rss.xml,pattern
10894,Woman's era,womansera.com,,not_found
10901,men's uno (Chic Group),hk.mensuno2.asia,,not_found
10903,LA Weekly,laweekly.com,,not_found
10889,香港01,hk01.com,,not_found
10904,Indian Country Today,indiancountrymedianetwork.com,,not_found
10906,Internethaber,internethaber.com,,not_found
10907,Asianet News,asianetnews.com,https://www.asianetnews.com/rss,autodiscovery
10886,JESSICA Hong Kong,jessicahk.com,,not_found
10902,Business World,businessworld.in,,not_found
10893,Zona 3,zona3.mx,,not_found
10908,Nu Ideaktiv,ideaktiv.com,https://ideaktiv.com/feed,pattern
10910,WinFuture,winfuture.de,https://static.winfuture.de/feeds/WinFuture-News-rss2.0.xml,autodiscovery
10900,Jamaica Gleaner,jamaica-gleaner.com,,not_found
10913,Magic Bricks,magicbricks.com,,not_found
10915,The Next Web,thenextweb.com,https://thenextweb.com/feed,pattern
10917,New Jersey Advance Media,njadvancemedia.com,https://www.njadvancemedia.com/feed/,autodiscovery
10918,Billings Gazette,billingsgazette.com,,not_found
10912,Trusted Media Brands,trustedmediabrands.com,,not_found
10883,WeBlog Media,weblog-media.com,,not_found
10922,The Hour,thehour.com,,not_found
10919,星島新聞集團,singtaonewscorp.com,,not_found
10905,CRP Medios y Entretenimiento,crp.pe,,not_found
10925,Speaking Tree,speakingtree.in,,not_found
10923,Priyo,priyo.com,,not_found
10921,El Siglo,elsiglo.com.pa,,not_found
10914,Todoindie,todoindie.com,,not_found
10928,Dhaka Tribune,dhakatribune.com,,not_found
10926,GadgetsNow,gadgetsnow.com,,not_found
10924,MTV India,mtvindia.com,,not_found
10931,El Tiempo (Peru),eltiempo.pe,https://eltiempo.pe/feed/,autodiscovery
10932,Radio 1000 AM,radio1000.com.py,,not_found
10920,Duesse Communication,e-duesse.it,,not_found
10936,Hotelier Middle East,hoteliermiddleeast.com,,not_found
10927,Maharashtra Times,maharashtratimes.com,,not_found
10930,Jagran New Media,jnm.digital,,not_found
10929,Český Rozhlas,portal.rozhlas.cz,,not_found
9796,Kane County Chronicle,kcchronicle.com,,not_found
10938,The Telegraph India,telegraphindia.com,,not_found
10909,Anue鉅亨網財經新聞,cnyes.com,,not_found
10937,TRACE,trace.tv,,not_found
10945,Radio Slobodna Evropa - Balkanski Servis,slobodnaevropa.org,https://slobodnaevropa.org/api/,autodiscovery
10943,Akis Petretzikis Kitchen Lab,akispetretzikis.com,,not_found
10946,Ei Samay,eisamay.indiatimes.com,,not_found
10942,Jobs in Pakistan,mustakbil.com,,not_found
10949,Indian Makeup and Beauty Blog,makeupandbeauty.com,,not_found
10950,EFY's Electronics Design Community,electronicsforu.com,https://www.electronicsforu.com/feed,autodiscovery
10934,Radio Prague,radio.cz,,not_found
10947,9XM,9xm.in,,not_found
10953,TheBetterIndia,thebetterindia.com,https://thebetterindia.com/rss,autodiscovery
10952,Archana's Kitchen,archanaskitchen.com,,not_found
10940,Grupo Epasa,epasa.com,,not_found
10944,The Independent -  Bangladesh,theindependentbd.com,,not_found
10957,Kolkata 24x7,kolkata24x7.com,,not_found
10948,Código,codigo.pe,,not_found
10941,Bugaboo TV,bugaboo.tv,,not_found
10961,Ministerio de Gobernación (Guatemala),mingob.gob.gt,,not_found
10962,Pakistan Today,pakistantoday.com.pk,,not_found
10955,La Industria,laindustria.pe,,not_found
10959,Medios Publicos EP,mediospublicos.ec,,not_found
10956,Discovery Channel India,discoverychannel.co.in,,not_found
10954,Sport FM Greece [FM 94.6],sport-fm.gr,,not_found
10966,Press Information Bureau - PIB -   Government of Ind,pib.nic.in,,not_found
10967,Somoy News,somoynews.tv,,not_found
10968,DNA India,dnaindia.com,https://dnaindia.com/feed.xml,pattern
10964,Laughing Colours,laughingcolours.com,,not_found
10969,4pmNews,4pmnews.com,,not_found
10971,UrduPoint.com,urdupoint.com,,not_found
10974,Motoroids,motoroids.com,https://www.motoroids.com/feed/,autodiscovery
10975,Guatemala.com,guatemala.com,https://guatemala.com/feed/,pattern
10972,ΣΚΑΪ,skai.gr,https://skai.gr/feed.xml,pattern
10976,Diario Correo,diariocorreo.pe,https://diariocorreo.pe/arcio/rss/,autodiscovery
10951,Red Científica Peruana (RCP),rcp.pe,,not_found
10978,El Comercio Ecuador,elcomercio.com,https://elcomercio.com/feed,pattern
10980,Jornal Ibiá,jornalibia.com.br,https://jornalibia.com.br/feed/,autodiscovery
10973,Radio City,radiocity.in,,not_found
10981,The Times,victorharbortimes.com.au,https://victorharbortimes.com.au/feed/,autodiscovery
10979,Efsyn Greece,efsyn.gr,,not_found
10982,CNN Indonesia,cnnindonesia.com,,not_found
10984,The Georgia Straight,straight.com,,not_found
10977,El Siglo Guatemala,elsiglo.com.gt,,not_found
10819,EJESA Empresa Jornalística Econômico S.A.,brasileconomico.com.br,,not_found
10989,Vikatan,vikatan.com,https://vikatan.com/feed,pattern
10991,Times Colonist,timescolonist.com,https://timescolonist.com/rss,pattern
10983,Livres Hebdo,livreshebdo.fr,https://livreshebdo.fr/rss.xml,pattern
10987,Shanghaiist.com,shanghai.ist,,not_found
10993,Diários Associados,diariosassociados.com.br,,not_found
10995,Anthem Sports & Entertainment,anthemse.com,https://www.anthemse.com/blog-feed.xml,autodiscovery
10994,Criatives,criatives.com.br,,not_found
10996,Essence,essence.com,https://www.essence.com/feed/,autodiscovery
10963,Dainik Bhaskar,bhaskar.com,,not_found
10958,IndaNext Hungary Kft.,ringieraxelspringer.hu,,not_found
10998,El Capital Financiero,elcapitalfinanciero.com,,not_found
10999,Architectural Digest India,architecturaldigest.in,https://www.architecturaldigest.in/feed/rss,autodiscovery
11002,Challenges,challenges.fr,https://www.challenges.fr/rss.xml,autodiscovery
11004,Vancouver Is Awesome,vancouverisawesome.com,https://vancouverisawesome.com/rss,pattern
10988,Revista Caros Amigos,carosamigos.com.br,,not_found
11001,Parhlo,parhlo.com,,not_found
10992,TV Guide,tvguide.com,,not_found
10837,The Enthusiast Network,enthusiastnetwork.com,,not_found
10986,Iliffe Media Group,iliffemedia.co.uk,,not_found
11012,Western Weekender,westernweekender.com.au,https://www.westernweekender.com.au/feed/,autodiscovery
11000,The Royal Gazette,royalgazette.com,,not_found
11014,InDaily,indaily.com.au,,not_found
11008,Vancouver Magazine,vanmag.com,,not_found
11016,PoliticusUSA,politicususa.com,https://politicususa.com/feed,autodiscovery
11017,Vernon Morning Star,vernonmorningstar.com,https://vernonmorningstar.com/feed,pattern
11006,Metro Puerto Rico,metro.pr,,not_found
11011,Vancouver Courier,vancourier.com,,not_found
11020,Citizen News & Media Limited,hackneycitizen.co.uk,https://www.hackneycitizen.co.uk/feed/,autodiscovery
11019,Toronto Life,torontolife.com,,not_found
11021,Girlfriend Magazine,girlfriend.com.au,https://www.girlfriend.com.au/feed/,autodiscovery
11009,Canada Wide Media,canadawide.com,,not_found
11018,Les Echos,lesechos.fr,,not_found
11026,Jornal do Commercio,jc.com.br,https://jc.uol.com.br/ultimas/rss.xml,autodiscovery
11024,Omroep Gelderland,gld.nl,https://gld.nl/rss,pattern
11027,Mac Life,maclife.de,https://www.maclife.de/rss/news.xml,autodiscovery
11029,Noticel,noticel.com,https://noticel.com/feed/,pattern
11022,The Royal Pigeon Racing Association,rpra.org,,not_found
11007,RTL 102.5,rtl.it,,not_found
11032,Calgary Herald,calgaryherald.com,https://calgaryherald.com/feed/atom,autodiscovery
11033,Il Mattino,ilmattino.it,https://www.ilmattino.it/rss/home.xml,autodiscovery
11030,Philippine Canadian Inquirer,canadianinquirer.net,,not_found
11015,CTV News,ctvnews.ca,,not_found
11025,Hearst España,hearst.es,,not_found
11036,OK Salute e Benessere,ok-salute.it,https://www.ok-salute.it/feed/,autodiscovery
11040,Tuổi Trẻ,tuoitre.vn,https://tuoitre.vn/rss/tin-moi-nhat.rss,autodiscovery
11035,Anna Ramalho,annaramalho.com.br,,not_found
11041,Canada's National Observer,nationalobserver.com,,not_found
11028,Sempre Família,semprefamilia.com.br,,not_found
11034,Diário Digital,msrecord.com.br,,not_found
11046,Yahoo UK,uk.yahoo.com,https://uk.yahoo.com/news/rss,pattern
11047,Women's Weekly Food,womensweeklyfood.com.au,https://www.womensweeklyfood.com.au/feed/,autodiscovery
11039,TriestePrima.it,triesteprima.it,,not_found
11049,Super Rádio Tupi,tupi.am,,not_found
11013,O Informativo do Vale,informativo.com.br,,not_found
11043,The Nation,thenation.com,https://thenation.com/.rss,pattern
11051,TOPVIEW,topview.com.br,https://topview.com.br/feed/,autodiscovery
11050,The Tyee,thetyee.ca,,not_found
11053,Nordkurier Mediengruppe,nordkurier-mediengruppe.de,https://www.nordkurier-mediengruppe.de/feed/,autodiscovery
11055,O Imparcial,oimparcial.com.br,https://oimparcial.com.br/feed,pattern
11044,Aboriginal Peoples Television Network,aptn.ca,,not_found
11057,Goalcast,goalcast.com,https://goalcast.com/feeds/feed.rss,autodiscovery
11056,JOY Polska,joy.pl,,not_found
11048,Famiglia Cristiana,famigliacristiana.it,,not_found
11059,L'Humanité,humanite.fr,https://humanite.fr/feed/,pattern
11060,Logistics Manager,logisticsmanager.com,https://www.logisticsmanager.com/feed/,autodiscovery
11061,Yellow Advertiser,yellowad.co.uk,,not_found
11063,Portal No Ar,portalnoar.com.br,,not_found
11064,Psychologies,psychologies.co.uk,https://www.psychologies.co.uk/feed/,autodiscovery
11062,Fredzone,fredzone.org,,not_found
11045,Ströer Social Publishing GmbH,faceadnet.de,,not_found
11067,dziennik.pl,dziennik.pl,https://www.dziennik.pl/.feed,autodiscovery
11068,Polki.pl,polki.pl,https://polki.pl/feed,autodiscovery
11065,Reclame Aqui,reclameaqui.com.br,,not_found
11072,Byrdie,byrdie.co.uk,https://feeds-api.dotdashmeredith.com/v1/rss/google/6772aca0-2ce6-4ccc-8a40-d5556ba3a9c7,autodiscovery
11058,Mulberry Publications,mulberrypublications.co.uk,,not_found
11069,São Paulo para Crianças,saopauloparacriancas.com.br,https://saopauloparacriancas.com.br/feed/,pattern
11076,Głos Pomorza - Słupsk i Pomorze Środkowe,gp24.pl,https://gp24.pl/rss,pattern
11075,Ivelise Feito Amao,ivelisefeitoamao.com.br,,not_found
11031,Lilian Pacce,lilianpacce.com.br,,not_found
11079,Watson,watson.de,https://www.watson.de/api/2.0/rss/index.xml?tag=Front,autodiscovery
11066,CataniaToday,cataniatoday.it,,not_found
11081,Queensland Country Life,queenslandcountrylife.com.au,https://queenslandcountrylife.com.au/rss.xml,pattern
11052,LetteraDonna,letteradonna.it,,not_found
11082,Blog Testosterona,testosterona.blog.br,https://www.testosterona.blog.br/feed,autodiscovery
11054,The Magazine Publishing Company,tmpc.com.au,,not_found
11078,El Norte de Castilla,elnortedecastilla.es,,not_found
11084,La Presse,lapresse.ca,,not_found
11087,Casteddu Online - Cagliari Online,castedduonline.it,https://www.castedduonline.it/feed/,autodiscovery
11080,El Diario Montañés,eldiariomontanes.es,,not_found
11089,beautyheaven,beautyheaven.com.au,https://www.beautyheaven.com.au/feed/,autodiscovery
11086,Libero Quotidiano,liberoquotidiano.it,https://liberoquotidiano.it/rss.xml,pattern
11083,La Sicilia.it,lasicilia.it,,not_found
11003,Ceska Televize,ceskatelevize.cz,,not_found
11091,Roba da Donne,robadadonne.it,https://robadadonne.it/feed,pattern
11085,Time Out Paris,timeout.fr,https://timeout.fr/feed.rss,pattern
11074,"Aberdeen Journals (Press & Journal, Evening Express)",pressandjournal.co.uk,,not_found
11096,FloSports,flosports.tv,https://www.flosports.tv/feed/,autodiscovery
11077,GauchaZH,gauchazh.com.br,,not_found
11095,Southwark Newspaper Ltd,southwarknews.co.uk,https://southwarknews.co.uk/feed,pattern
11088,ACE Radio Broadcasters,aceradio.com.au,,not_found
11100,Groupe TF1,groupe-tf1.fr,https://groupe-tf1.fr/fr/rss.xml,autodiscovery
11099,Le Monde Diplomatique Brasil,diplomatique.org.br,,not_found
11094,L'Illustré,illustre.ch,,not_found
11102,il Post,ilpost.it,https://ilpost.it/feed,pattern
